,classifier_name,archive_name,dataset_name,iteration,precision,accuracy,recall,train_time,test_time
40,InceptionTime,TSC,OliveOil,0.0,0.9166666666666666,0.8666666666666667,0.7916666666666666,3483.772612810135,25.799486875534058
41,InceptionTime,TSC,Car,0.0,0.9069264069264068,0.9,0.8967611336032388,3565.143968105316,26.00524640083313
42,InceptionTime,TSC,LargeKitchenAppliances,0.0,0.9087965646806228,0.9066666666666666,0.9066666666666668,3231.0177364349365,26.719173431396484
43,InceptionTime,TSC,ECGFiveDays,0.0,1.0,1.0,1.0,2688.1451671123505,26.652971744537354
44,InceptionTime,TSC,FaceFour,0.0,0.9741379310344828,0.9659090909090908,0.9676573426573428,2810.3718795776367,25.745842933654785
45,InceptionTime,TSC,ECG5000,0.0,0.7075120301384638,0.9408888888888888,0.5785365283669086,3142.6705715656285,30.047506093978882
46,InceptionTime,TSC,ToeSegmentation1,0.0,0.9691035013466718,0.9692982456140352,0.9703703703703704,2084.225077390671,26.054728746414185
47,InceptionTime,TSC,ScreenType,0.0,0.5803360653419289,0.5760000000000001,0.5760000000000001,3439.361004114151,26.369709968566895
48,InceptionTime,TSC,WordsSynonyms,0.0,0.7123747090945792,0.7554858934169278,0.624205377537661,4546.633450508118,26.591321229934692
49,InceptionTime,TSC,Wine,0.0,0.7076923076923077,0.6666666666666666,0.6666666666666666,3679.8247900009155,25.989773988723755
50,InceptionTime,TSC,RefrigerationDevices,0.0,0.4986782380769722,0.5093333333333333,0.5093333333333333,3507.7661180496216,26.567896842956543
51,InceptionTime,TSC,Cricket_Y,0.0,0.8538059567289348,0.8512820512820513,0.8527164453806801,6688.174998998642,26.217063903808594
52,InceptionTime,TSC,50words,0.0,0.7560924913166015,0.8417582417582418,0.7298192341714014,20045.247467279434,26.464770793914795
